,name,region,country,lat,lon,tz_id,time_epoch,time,temp_c,temp_f,is_day,condition,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,vis_km,vis_miles,gust_mph,gust_kph,uv
0,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1665939600,2022-10-17 00:00,22.6,72.7,0,Clear,5.8,9.4,296,WNW,1016.0,30.0,0.0,0.0,65,9,24.8,76.6,10.0,6.0,12.3,19.8,1.0
1,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1665943200,2022-10-17 01:00,22.1,71.8,0,Clear,5.5,8.9,298,WNW,1016.0,29.99,0.0,0.0,68,9,24.6,76.3,10.0,6.0,11.6,18.7,1.0
2,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1665946800,2022-10-17 02:00,21.7,71.0,0,Clear,5.2,8.4,300,WNW,1015.0,29.98,0.0,0.0,70,9,21.7,71.0,10.0,6.0,11.0,17.6,1.0
3,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1665950400,2022-10-17 03:00,21.2,70.2,0,Clear,4.9,7.9,302,WNW,1015.0,29.97,0.0,0.0,73,9,21.2,70.2,10.0,6.0,10.3,16.6,1.0
4,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1665954000,2022-10-17 04:00,20.8,69.4,0,Clear,4.7,7.6,300,WNW,1015.0,29.99,0.0,0.0,75,10,20.8,69.4,10.0,6.0,9.8,15.8,1.0
5,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1665957600,2022-10-17 05:00,20.3,68.6,0,Clear,4.5,7.2,298,WNW,1016.0,30.0,0.0,0.0,77,10,20.3,68.6,10.0,6.0,9.4,15.1,1.0
6,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1665961200,2022-10-17 06:00,19.9,67.8,1,Sunny,4.3,6.8,295,WNW,1017.0,30.02,0.0,0.0,79,11,19.9,67.8,10.0,6.0,8.9,14.4,5.0
7,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1665964800,2022-10-17 07:00,21.9,71.4,1,Sunny,5.1,8.3,302,WNW,1017.0,30.04,0.0,0.0,71,10,21.9,71.4,10.0,6.0,8.9,14.3,6.0
8,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1665968400,2022-10-17 08:00,23.8,74.9,1,Sunny,6.0,9.7,308,NW,1018.0,30.05,0.0,0.0,63,9,25.4,77.7,10.0,6.0,11.1,17.9,6.0
9,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1665972000,2022-10-17 09:00,25.8,78.4,1,Sunny,6.9,11.2,314,NW,1018.0,30.07,0.0,0.0,55,8,26.7,80.1,10.0,6.0,12.8,20.5,7.0
10,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1665975600,2022-10-17 10:00,26.8,80.3,1,Sunny,7.2,11.6,320,NW,1017.0,30.04,0.0,0.0,52,9,27.6,81.6,10.0,6.0,15.3,24.7,7.0
11,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1665979200,2022-10-17 11:00,27.9,82.2,1,Sunny,7.5,12.1,326,NNW,1016.0,30.0,0.0,0.0,49,10,28.4,83.2,10.0,6.0,15.8,25.4,7.0
12,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1665982800,2022-10-17 12:00,28.9,84.0,1,Sunny,7.8,12.6,331,NNW,1015.0,29.97,0.0,0.0,45,12,29.4,84.9,10.0,6.0,15.9,25.6,7.0
13,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1665986400,2022-10-17 13:00,29.9,85.9,1,Sunny,8.1,13.1,337,NNW,1014.0,29.94,0.0,0.0,42,13,30.3,86.5,10.0,6.0,15.5,25.0,7.0
14,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1665990000,2022-10-17 14:00,31.0,87.7,1,Sunny,8.4,13.6,343,NNW,1013.0,29.91,0.0,0.0,39,14,31.2,88.2,10.0,6.0,14.4,23.2,8.0
15,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1665993600,2022-10-17 15:00,30.7,87.2,1,Sunny,8.7,14.0,349,N,1012.0,29.88,0.0,0.0,36,16,30.9,87.6,10.0,6.0,12.8,20.5,8.0
16,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1665997200,2022-10-17 16:00,30.6,87.0,1,Sunny,7.2,11.6,236,WSW,1012.0,29.89,0.0,0.0,41,15,31.0,87.9,10.0,6.0,9.2,14.8,8.0
17,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666000800,2022-10-17 17:00,29.1,84.4,1,Sunny,5.7,9.2,124,SE,1013.0,29.9,0.0,0.0,47,15,29.9,85.7,10.0,6.0,8.3,13.3,7.0
18,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666004400,2022-10-17 18:00,27.7,81.9,0,Clear,4.3,6.8,11,NNE,1013.0,29.92,0.0,0.0,53,14,28.6,83.5,10.0,6.0,7.4,11.9,1.0
19,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666008000,2022-10-17 19:00,26.6,79.8,0,Clear,4.2,6.7,119,ESE,1014.0,29.94,0.0,0.0,54,13,27.4,81.4,10.0,6.0,7.8,12.5,1.0
20,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666011600,2022-10-17 20:00,25.4,77.8,0,Clear,4.1,6.6,227,SW,1015.0,29.97,0.0,0.0,55,12,26.4,79.5,10.0,6.0,8.1,13.1,1.0
21,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666015200,2022-10-17 21:00,24.3,75.7,0,Clear,4.0,6.5,335,NNW,1016.0,29.99,0.0,0.0,57,11,25.6,78.0,10.0,6.0,8.5,13.7,1.0
22,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666018800,2022-10-17 22:00,23.4,74.2,0,Clear,4.9,7.9,326,NNW,1016.0,29.99,0.0,0.0,57,9,25.1,77.1,10.0,6.0,10.4,16.7,1.0
23,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666022400,2022-10-17 23:00,22.6,72.6,0,Clear,5.8,9.4,318,NW,1016.0,29.99,0.0,0.0,57,8,24.7,76.5,10.0,6.0,12.2,19.7,1.0
0,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666026000,2022-10-18 00:00,21.7,71.1,0,Clear,6.7,10.8,310,NW,1015.0,29.98,0.0,0.0,57,7,21.7,71.1,10.0,6.0,11.3,18.2,1.0
1,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666029600,2022-10-18 01:00,21.2,70.2,0,Clear,6.3,10.2,313,NW,1015.0,29.98,0.0,0.0,60,7,21.2,70.2,10.0,6.0,13.3,21.4,1.0
2,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666033200,2022-10-18 02:00,20.7,69.3,0,Clear,6.0,9.6,316,NW,1015.0,29.98,0.0,0.0,63,8,20.7,69.3,10.0,6.0,12.5,20.0,1.0
3,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666036800,2022-10-18 03:00,20.2,68.4,0,Clear,5.6,9.0,319,NW,1015.0,29.98,0.0,0.0,66,8,20.2,68.4,10.0,6.0,11.6,18.7,1.0
4,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666040400,2022-10-18 04:00,19.7,67.5,0,Clear,5.5,8.9,314,NW,1016.0,29.99,0.0,0.0,67,8,19.7,67.5,10.0,6.0,11.5,18.5,1.0
5,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666044000,2022-10-18 05:00,19.3,66.7,0,Clear,5.4,8.8,309,NW,1016.0,30.01,0.0,0.0,68,8,19.3,66.7,10.0,6.0,11.3,18.2,1.0
6,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666047600,2022-10-18 06:00,18.8,65.8,1,Sunny,5.4,8.6,304,NW,1017.0,30.02,0.0,0.0,69,8,18.8,65.8,10.0,6.0,11.2,18.0,5.0
7,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666051200,2022-10-18 07:00,20.7,69.3,1,Sunny,5.1,8.3,314,NW,1017.0,30.03,0.0,0.0,63,7,20.7,69.3,10.0,6.0,9.4,15.1,6.0
8,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666054800,2022-10-18 08:00,22.7,72.8,1,Sunny,4.9,7.9,324,NW,1017.0,30.04,0.0,0.0,57,6,24.7,76.5,10.0,6.0,7.6,12.2,6.0
9,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666058400,2022-10-18 09:00,24.6,76.3,1,Sunny,4.7,7.6,333,NNW,1018.0,30.05,0.0,0.0,50,6,25.6,78.0,10.0,6.0,9.5,15.3,6.0
10,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666062000,2022-10-18 10:00,25.9,78.6,1,Sunny,4.7,7.6,278,W,1017.0,30.02,0.0,0.0,47,6,26.4,79.5,10.0,6.0,12.8,20.7,7.0
11,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666065600,2022-10-18 11:00,27.1,80.8,1,Sunny,7.4,12.0,224,SW,1016.0,30.0,0.0,0.0,44,6,27.3,81.1,10.0,6.0,13.0,21.0,7.0
12,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666069200,2022-10-18 12:00,28.4,83.1,1,Sunny,7.5,12.2,169,S,1015.0,29.97,0.0,0.0,41,7,28.3,83.0,10.0,6.0,13.0,21.0,7.0
13,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666072800,2022-10-18 13:00,29.7,85.4,1,Sunny,7.1,11.5,114,ESE,1014.0,29.94,0.0,0.0,38,7,29.4,85.0,10.0,6.0,12.5,20.0,7.0
14,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666076400,2022-10-18 14:00,29.7,85.5,1,Sunny,4.9,7.9,59,ENE,1013.0,29.91,0.0,0.0,34,7,29.3,84.7,10.0,6.0,11.5,18.6,7.0
15,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666080000,2022-10-18 15:00,30.3,86.5,1,Sunny,4.9,7.9,4,N,1012.0,29.88,0.0,0.0,31,8,29.8,85.6,10.0,6.0,9.8,15.8,8.0
16,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666083600,2022-10-18 16:00,29.0,84.2,1,Sunny,4.0,6.4,122,ESE,1012.0,29.89,0.0,0.0,37,8,29.0,84.1,10.0,6.0,4.9,7.9,7.0
17,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666087200,2022-10-18 17:00,28.0,82.4,1,Sunny,3.0,4.8,239,WSW,1013.0,29.91,0.0,0.0,42,8,28.0,82.5,10.0,6.0,4.3,6.8,7.0
18,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666090800,2022-10-18 18:00,25.9,78.6,0,Clear,2.0,3.2,356,N,1013.0,29.92,0.0,0.0,48,8,26.4,79.6,10.0,6.0,3.6,5.8,1.0
19,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666094400,2022-10-18 19:00,24.7,76.5,0,Clear,2.1,3.4,263,W,1014.0,29.94,0.0,0.0,49,7,25.6,78.0,10.0,6.0,6.2,10.0,1.0
20,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666098000,2022-10-18 20:00,23.5,74.3,0,Clear,2.2,3.5,169,S,1015.0,29.96,0.0,0.0,49,6,24.9,76.9,10.0,6.0,4.3,7.0,1.0
21,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666101600,2022-10-18 21:00,22.3,72.1,0,Clear,2.2,3.6,76,ENE,1016.0,29.99,0.0,0.0,50,6,24.5,76.1,10.0,6.0,4.7,7.6,1.0
22,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666105200,2022-10-18 22:00,21.8,71.3,0,Clear,3.1,5.0,152,SSE,1015.0,29.98,0.0,0.0,51,6,21.8,71.3,10.0,6.0,6.6,10.6,1.0
23,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666108800,2022-10-18 23:00,21.4,70.5,0,Clear,4.0,6.5,229,SW,1015.0,29.98,0.0,0.0,53,6,21.4,70.5,10.0,6.0,8.4,13.6,1.0
0,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666112400,2022-10-19 00:00,20.9,69.6,0,Clear,4.9,7.9,306,NW,1015.0,29.98,0.0,0.0,54,6,20.9,69.6,10.0,6.0,10.3,16.6,1.0
1,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666116000,2022-10-19 01:00,20.3,68.5,0,Clear,5.1,8.3,304,NW,1015.0,29.97,0.0,0.0,57,6,20.3,68.5,10.0,6.0,10.7,17.3,1.0
2,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666119600,2022-10-19 02:00,19.6,67.3,0,Clear,5.4,8.6,302,WNW,1015.0,29.97,0.0,0.0,59,6,19.6,67.3,10.0,6.0,11.2,18.0,1.0
3,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666123200,2022-10-19 03:00,19.0,66.2,0,Clear,5.6,9.0,299,WNW,1015.0,29.96,0.0,0.0,62,7,19.0,66.2,10.0,6.0,11.6,18.7,1.0
4,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666126800,2022-10-19 04:00,18.6,65.5,0,Clear,5.4,8.6,298,WNW,1015.0,29.97,0.0,0.0,64,11,18.6,65.5,10.0,6.0,11.2,18.0,1.0
5,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666130400,2022-10-19 05:00,18.3,64.9,0,Clear,5.1,8.3,297,WNW,1015.0,29.99,0.0,0.0,66,16,18.3,64.9,10.0,6.0,10.7,17.3,1.0
6,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666134000,2022-10-19 06:00,17.9,64.2,1,Sunny,4.9,7.9,295,WNW,1016.0,30.0,0.0,0.0,68,21,17.9,64.2,10.0,6.0,10.3,16.6,5.0
7,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666137600,2022-10-19 07:00,19.6,67.3,1,Sunny,5.4,8.8,300,WNW,1016.0,30.01,0.0,0.0,63,25,19.6,67.3,10.0,6.0,9.4,15.1,5.0
8,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666141200,2022-10-19 08:00,21.3,70.3,1,Partly cloudy,6.0,9.6,304,NW,1017.0,30.02,0.0,0.0,58,29,21.3,70.3,10.0,6.0,8.5,13.7,6.0
9,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666144800,2022-10-19 09:00,23.0,73.4,1,Partly cloudy,6.5,10.4,308,NW,1017.0,30.03,0.0,0.0,53,32,24.8,76.6,10.0,6.0,7.6,12.2,6.0
10,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666148400,2022-10-19 10:00,23.2,73.7,1,Partly cloudy,6.3,10.1,277,W,1017.0,30.02,0.0,0.0,53,40,24.9,76.7,10.0,6.0,10.0,16.0,6.0
11,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666152000,2022-10-19 11:00,24.4,75.9,1,Partly cloudy,6.0,9.7,247,WSW,1016.0,30.0,0.0,0.0,53,48,25.2,77.3,10.0,6.0,11.0,17.7,6.0
12,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666155600,2022-10-19 12:00,24.6,76.3,1,Partly cloudy,5.8,9.4,216,SW,1015.0,29.99,0.0,0.0,52,56,25.3,77.6,10.0,6.0,10.5,16.8,6.0
13,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666159200,2022-10-19 13:00,25.0,77.0,1,Cloudy,5.6,9.0,186,S,1015.0,29.97,0.0,0.0,52,64,25.5,77.9,10.0,6.0,10.6,17.0,5.0
14,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666162800,2022-10-19 14:00,23.8,74.9,1,Cloudy,5.4,8.6,155,SSE,1014.0,29.95,0.0,0.0,52,72,25.2,77.3,10.0,6.0,10.8,17.4,5.0
15,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666166400,2022-10-19 15:00,24.0,75.2,1,Cloudy,5.1,8.3,124,SE,1014.0,29.94,0.0,0.0,51,80,25.2,77.4,10.0,6.0,12.5,20.2,5.0
16,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666170000,2022-10-19 16:00,23.5,74.4,1,Patchy rain possible,4.6,7.4,128,SE,1014.0,29.94,0.3,0.01,51,65,25.0,76.9,10.0,6.0,11.3,18.2,5.0
17,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666173600,2022-10-19 17:00,21.7,71.0,1,Patchy rain possible,4.1,6.6,131,SE,1014.0,29.95,0.4,0.02,50,77,21.7,71.0,10.0,6.0,6.5,10.4,5.0
18,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666177200,2022-10-19 18:00,21.1,69.9,0,Patchy rain possible,3.6,5.8,134,SE,1015.0,29.96,0.1,0.0,49,78,21.1,69.9,10.0,6.0,5.8,9.4,1.0
19,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666180800,2022-10-19 19:00,20.8,69.4,0,Patchy rain possible,3.1,4.9,163,SSE,1015.0,29.97,0.1,0.0,49,72,20.8,69.4,10.0,6.0,5.1,8.2,1.0
20,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666184400,2022-10-19 20:00,20.4,68.8,0,Patchy rain possible,2.5,4.1,191,SSW,1016.0,29.99,0.1,0.0,48,77,20.4,68.8,10.0,6.0,4.3,7.0,1.0
21,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666188000,2022-10-19 21:00,19.9,67.8,0,Patchy rain possible,2.0,3.2,220,SW,1016.0,30.0,0.3,0.01,48,86,19.9,67.8,10.0,6.0,3.6,5.8,1.0
22,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666191600,2022-10-19 22:00,19.2,66.5,0,Patchy rain possible,2.0,3.2,209,SSW,1017.0,30.02,0.4,0.02,54,61,19.2,66.5,10.0,6.0,3.3,5.3,1.0
23,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666195200,2022-10-19 23:00,19.1,66.3,0,Moderate rain at times,2.0,3.2,198,SSW,1017.0,30.04,0.5,0.02,60,74,19.1,66.3,10.0,6.0,3.0,4.8,1.0
0,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666198800,2022-10-20 00:00,17.8,64.0,0,Moderate rain at times,2.0,3.2,188,S,1018.0,30.06,0.6,0.02,67,86,17.8,64.0,10.0,6.0,2.7,4.3,1.0
1,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666202400,2022-10-20 01:00,17.8,64.1,0,Moderate rain at times,2.2,3.6,239,WSW,1017.0,30.04,0.9,0.04,67,91,17.8,64.1,10.0,6.0,3.1,4.9,1.0
2,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666206000,2022-10-20 02:00,17.9,64.2,0,Moderate rain at times,2.5,4.0,290,WNW,1017.0,30.03,0.7,0.03,67,95,17.9,64.2,10.0,6.0,6.6,10.7,1.0
3,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666209600,2022-10-20 03:00,17.9,64.2,0,Heavy rain at times,2.7,4.3,341,NNW,1016.0,30.01,1.0,0.04,67,100,17.9,64.2,10.0,6.0,6.4,10.3,1.0
4,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666213200,2022-10-20 04:00,17.8,64.0,0,Moderate rain at times,3.1,4.9,322,NW,1017.0,30.02,0.7,0.03,69,100,17.8,64.0,10.0,6.0,7.6,12.2,1.0
5,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666216800,2022-10-20 05:00,17.6,63.7,0,Patchy rain possible,3.4,5.5,302,WNW,1017.0,30.03,0.1,0.0,70,100,17.6,63.7,10.0,6.0,8.2,13.1,1.0
6,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666220400,2022-10-20 06:00,17.5,63.5,1,Moderate rain at times,3.8,6.1,282,WNW,1017.0,30.04,0.6,0.02,71,100,17.5,63.5,10.0,6.0,5.8,9.4,4.0
7,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666224000,2022-10-20 07:00,17.6,63.7,1,Heavy rain at times,3.6,5.8,278,W,1018.0,30.06,1.4,0.06,72,100,17.6,63.7,7.3,4.0,7.9,12.7,4.0
8,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666227600,2022-10-20 08:00,17.8,64.0,1,Moderate rain at times,3.4,5.4,274,W,1018.0,30.07,0.8,0.03,73,100,17.8,64.0,4.7,2.0,8.2,13.3,4.0
9,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666231200,2022-10-20 09:00,17.9,64.2,1,Heavy rain at times,3.1,5.0,270,W,1019.0,30.09,1.0,0.04,75,100,17.9,64.2,2.0,1.0,8.1,13.0,4.0
10,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666234800,2022-10-20 10:00,17.7,63.9,1,Moderate or heavy rain shower,3.5,5.7,273,W,1018.0,30.07,1.8,0.07,77,100,17.7,63.9,3.2,1.0,8.2,13.1,4.0
11,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666238400,2022-10-20 11:00,17.5,63.6,1,Moderate or heavy rain shower,4.0,6.4,276,W,1018.0,30.06,1.7,0.07,80,100,17.5,63.6,4.3,2.0,8.4,13.5,4.0
12,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666242000,2022-10-20 12:00,17.4,63.2,1,Heavy rain at times,4.4,7.0,280,W,1017.0,30.04,1.1,0.04,83,100,17.4,63.2,5.5,3.0,9.1,14.6,4.0
13,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666245600,2022-10-20 13:00,17.2,62.9,1,Moderate or heavy rain shower,4.8,7.7,283,WNW,1017.0,30.03,2.2,0.09,86,100,17.2,62.9,6.7,4.0,9.5,15.3,4.0
14,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666249200,2022-10-20 14:00,17.0,62.6,1,Heavy rain at times,5.2,8.3,286,WNW,1016.0,30.01,1.0,0.04,88,100,17.0,62.6,7.8,4.0,6.9,11.2,4.0
15,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666252800,2022-10-20 15:00,16.8,62.2,1,Moderate rain at times,5.6,9.0,289,WNW,1016.0,30.0,0.5,0.02,91,100,16.8,62.2,9.0,5.0,7.4,11.9,4.0
16,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666256400,2022-10-20 16:00,16.8,62.3,1,Moderate rain at times,5.4,8.6,287,WNW,1016.0,30.01,0.6,0.02,92,100,16.8,62.3,9.0,5.0,9.4,15.1,4.0
17,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666260000,2022-10-20 17:00,16.9,62.4,1,Moderate rain at times,5.1,8.3,284,WNW,1017.0,30.02,0.7,0.03,92,100,16.9,62.4,9.0,5.0,9.2,14.8,4.0
18,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666263600,2022-10-20 18:00,16.9,62.4,0,Heavy rain at times,4.9,7.9,282,WNW,1017.0,30.03,1.1,0.04,92,100,16.9,62.4,9.0,5.0,9.1,14.6,1.0
19,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666267200,2022-10-20 19:00,16.9,62.4,0,Moderate or heavy rain shower,4.8,7.7,283,WNW,1018.0,30.05,1.6,0.06,93,100,16.9,62.4,6.7,4.0,8.9,14.3,1.0
20,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666270800,2022-10-20 20:00,16.9,62.4,0,Heavy rain at times,4.6,7.4,284,WNW,1018.0,30.07,1.4,0.06,93,100,16.9,62.4,4.3,2.0,8.9,14.3,1.0
21,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666274400,2022-10-20 21:00,16.9,62.4,0,Heavy rain at times,4.5,7.2,286,WNW,1019.0,30.09,1.0,0.04,94,100,16.9,62.4,2.0,1.0,6.3,10.1,1.0
22,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666278000,2022-10-20 22:00,17.0,62.6,0,Moderate rain at times,4.6,7.4,292,WNW,1019.0,30.09,0.5,0.02,95,100,17.0,62.6,4.3,2.0,6.6,10.6,1.0
23,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666281600,2022-10-20 23:00,17.1,62.8,0,Moderate rain at times,4.8,7.7,298,WNW,1019.0,30.08,0.7,0.03,96,100,17.1,62.8,6.7,4.0,6.9,11.0,1.0
0,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666285200,2022-10-21 00:00,17.2,63.0,0,Patchy rain possible,4.9,7.9,304,NW,1019.0,30.08,0.3,0.01,98,100,17.2,63.0,9.0,5.0,7.2,11.5,1.0
1,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666288800,2022-10-21 01:00,17.4,63.3,0,Patchy rain possible,5.0,8.0,300,WNW,1018.0,30.06,0.2,0.01,98,100,17.4,63.3,6.7,4.0,7.3,11.8,1.0
2,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666292400,2022-10-21 02:00,17.5,63.6,0,Overcast,5.1,8.2,297,WNW,1018.0,30.05,0.0,0.0,97,100,17.5,63.6,4.3,2.0,7.5,12.0,1.0
3,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666296000,2022-10-21 03:00,17.7,63.9,0,Patchy rain possible,5.1,8.3,294,WNW,1017.0,30.03,0.1,0.0,97,100,17.7,63.9,2.0,1.0,7.6,12.2,1.0
4,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666299600,2022-10-21 04:00,17.7,63.9,0,Overcast,5.1,8.2,294,WNW,1017.0,30.04,0.0,0.0,97,100,17.7,63.9,4.3,2.0,7.6,12.2,1.0
5,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666303200,2022-10-21 05:00,17.7,63.9,0,Overcast,5.0,8.0,293,WNW,1017.0,30.04,0.0,0.0,98,100,17.7,63.9,6.7,4.0,7.6,12.2,1.0
6,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666306800,2022-10-21 06:00,17.7,63.9,1,Overcast,4.9,7.9,293,WNW,1018.0,30.05,0.0,0.0,98,100,17.7,63.9,9.0,5.0,7.6,12.2,4.0
7,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666310400,2022-10-21 07:00,18.0,64.3,1,Patchy rain possible,5.1,8.3,292,WNW,1018.0,30.07,0.2,0.01,97,100,18.0,64.3,6.7,4.0,7.8,12.6,4.0
8,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666314000,2022-10-21 08:00,18.2,64.8,1,Patchy rain possible,5.4,8.6,292,WNW,1019.0,30.1,0.1,0.0,97,100,18.2,64.8,4.3,2.0,8.1,13.0,4.0
9,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666317600,2022-10-21 09:00,18.5,65.3,1,Overcast,5.6,9.0,292,WNW,1020.0,30.12,0.0,0.0,96,100,18.5,65.3,2.0,1.0,8.3,13.3,4.0
10,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666321200,2022-10-21 10:00,18.9,66.0,1,Overcast,5.7,9.2,291,WNW,1019.0,30.1,0.0,0.0,95,100,18.9,66.0,3.3,2.0,8.4,13.6,4.0
11,Da Nang,,Vietnam,21.72,105.35,Asia/Bangkok,1666324800,2022-10-21 11:00,19.2,66.6,1,Patchy rain possible,5.8,9.4,291,WNW,1019.0,30.08,0.1,0.0,94,100,19.2,66.6,4.7,2.0,8.6,13.8,4.0
