,name,region,country,lat,lon,tz_id,time_epoch,time,temp_c,temp_f,is_day,condition,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,vis_km,vis_miles,gust_mph,gust_kph,uv
22,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666018800,2022-10-17 22:00,24.3,75.8,0,Patchy rain possible,4.7,7.6,158,SSE,1010.0,29.84,0.2,0.01,92,66,26.9,80.3,10.0,6.0,8.9,14.4,1.0
23,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666022400,2022-10-17 23:00,24.3,75.7,0,Patchy rain possible,4.3,6.8,158,SSE,1010.0,29.83,0.1,0.0,92,70,26.8,80.2,10.0,6.0,8.1,13.0,1.0
0,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666026000,2022-10-18 00:00,24.2,75.6,0,Cloudy,3.8,6.1,158,SSE,1010.0,29.82,0.0,0.0,92,73,26.7,80.1,10.0,6.0,7.2,11.5,1.0
1,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666029600,2022-10-18 01:00,24.1,75.3,0,Cloudy,3.4,5.4,148,SSE,1009.0,29.8,0.0,0.0,93,65,26.6,79.8,10.0,6.0,6.3,10.1,1.0
2,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666033200,2022-10-18 02:00,23.9,75.1,0,Partly cloudy,2.9,4.7,138,SE,1009.0,29.79,0.0,0.0,93,58,26.4,79.6,10.0,6.0,5.4,8.6,1.0
3,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666036800,2022-10-18 03:00,23.8,74.8,0,Partly cloudy,2.5,4.0,128,SE,1008.0,29.77,0.0,0.0,94,50,26.3,79.3,10.0,6.0,4.5,7.2,1.0
4,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666040400,2022-10-18 04:00,23.8,74.8,0,Cloudy,2.3,3.7,127,SE,1009.0,29.78,0.0,0.0,94,61,26.2,79.2,10.0,6.0,4.1,6.6,1.0
5,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666044000,2022-10-18 05:00,23.7,74.7,0,Cloudy,2.2,3.5,126,SE,1009.0,29.79,0.0,0.0,94,71,26.2,79.1,10.0,6.0,3.7,6.0,1.0
6,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666047600,2022-10-18 06:00,23.7,74.7,1,Cloudy,2.0,3.2,125,SE,1009.0,29.8,0.0,0.0,94,81,26.2,79.1,10.0,6.0,3.4,5.4,5.0
7,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666051200,2022-10-18 07:00,25.0,77.0,1,Cloudy,2.4,3.8,121,ESE,1010.0,29.81,0.0,0.0,89,79,27.7,81.9,9.7,6.0,3.7,6.0,6.0
8,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666054800,2022-10-18 08:00,26.3,79.3,1,Cloudy,2.8,4.4,116,ESE,1010.0,29.82,0.0,0.0,85,78,29.5,85.1,9.3,5.0,4.1,6.6,6.0
9,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666058400,2022-10-18 09:00,27.6,81.7,1,Cloudy,3.1,5.0,111,ESE,1010.0,29.83,0.0,0.0,80,76,31.4,88.6,9.0,5.0,4.5,7.2,6.0
10,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666062000,2022-10-18 10:00,28.4,83.2,1,Patchy rain possible,3.4,5.4,117,ESE,1009.0,29.81,0.1,0.0,78,82,32.9,91.2,9.3,5.0,5.4,8.6,6.0
11,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666065600,2022-10-18 11:00,29.3,84.7,1,Patchy rain possible,3.6,5.8,123,ESE,1009.0,29.79,0.1,0.0,75,89,34.4,93.8,9.7,6.0,6.3,10.1,6.0
12,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666069200,2022-10-18 12:00,30.1,86.2,1,Patchy rain possible,3.8,6.1,129,SE,1008.0,29.76,0.1,0.0,73,95,35.9,96.6,10.0,6.0,7.2,11.5,7.0
13,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666072800,2022-10-18 13:00,29.7,85.4,1,Patchy rain possible,5.1,8.2,136,SE,1007.0,29.75,0.1,0.0,75,96,35.2,95.4,10.0,6.0,9.0,14.5,6.0
14,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666076400,2022-10-18 14:00,29.2,84.6,1,Overcast,6.3,10.2,142,SE,1007.0,29.73,0.0,0.0,77,97,34.5,94.2,10.0,6.0,10.9,17.5,6.0
15,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666080000,2022-10-18 15:00,28.8,83.8,1,Moderate rain at times,7.6,12.2,148,SSE,1006.0,29.72,0.6,0.02,78,98,33.9,92.9,10.0,6.0,12.8,20.5,6.0
16,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666083600,2022-10-18 16:00,27.7,81.9,1,Moderate or heavy rain shower,7.6,12.2,151,SSE,1007.0,29.73,2.8,0.11,82,88,32.0,89.6,10.0,6.0,13.3,21.5,6.0
17,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666087200,2022-10-18 17:00,26.7,80.0,1,Patchy rain possible,4.6,7.4,154,SSE,1007.0,29.74,0.4,0.02,85,78,30.2,86.4,10.0,6.0,10.3,16.6,6.0
18,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666090800,2022-10-18 18:00,25.6,78.1,0,Moderate rain at times,4.6,7.3,156,SSE,1007.0,29.75,0.8,0.03,88,69,28.6,83.4,10.0,6.0,10.3,16.6,1.0
19,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666094400,2022-10-18 19:00,25.3,77.5,0,Heavy rain at times,4.2,6.8,153,SSE,1008.0,29.77,1.3,0.05,90,70,28.2,82.7,10.0,6.0,9.0,14.5,1.0
20,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666098000,2022-10-18 20:00,24.9,76.9,0,Heavy rain at times,6.0,9.6,151,SSE,1009.0,29.79,1.0,0.04,91,72,27.8,82.0,10.0,6.0,7.5,12.1,1.0
21,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666101600,2022-10-18 21:00,24.6,76.3,0,Patchy rain possible,5.1,8.3,148,SSE,1010.0,29.82,0.4,0.02,93,73,27.4,81.2,10.0,6.0,8.9,14.4,1.0
22,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666105200,2022-10-18 22:00,24.3,75.8,0,Patchy rain possible,4.8,7.7,147,SSE,1009.0,29.81,0.3,0.01,94,75,27.0,80.6,9.7,6.0,8.4,13.4,1.0
23,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666108800,2022-10-18 23:00,24.1,75.3,0,Cloudy,4.4,7.1,147,SSE,1009.0,29.8,0.0,0.0,95,77,26.7,80.1,9.3,5.0,7.8,12.5,1.0
0,Ho Chi Minh City,,Vietnam,10.75,106.67,Asia/Ho_Chi_Minh,1666112400,2022-10-19 00:00,23.8,74.8,0,Cloudy,4.0,6.5,146,SSE,1009.0,29.79,0.0,0.0,96,79,26.4,79.5,9.0,5.0,7.2,11.5,1.0
