,name,region,country,lat,lon,tz_id,time_epoch,time,temp_c,temp_f,is_day,condition,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,vis_km,vis_miles,gust_mph,gust_kph,uv
0,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1665939600,2022-10-17 00:00,22.1,71.7,0,Clear,4.9,7.9,331,NNW,1015.0,29.98,0.0,0.0,61,9,24.6,76.2,10.0,6.0,10.1,16.2,1.0
1,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1665943200,2022-10-17 01:00,22.0,71.5,0,Clear,5.1,8.3,328,NNW,1015.0,29.98,0.0,0.0,63,9,22.0,71.5,10.0,6.0,10.4,16.8,1.0
2,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1665946800,2022-10-17 02:00,22.6,72.7,0,Clear,5.4,8.6,326,NNW,1015.0,29.97,0.0,0.0,65,9,24.8,76.6,10.0,6.0,10.8,17.4,1.0
3,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1665950400,2022-10-17 03:00,22.2,72.0,0,Clear,5.6,9.0,324,NW,1015.0,29.96,0.0,0.0,67,10,24.6,76.4,10.0,6.0,11.2,18.0,1.0
4,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1665954000,2022-10-17 04:00,21.8,71.2,0,Clear,5.7,9.2,324,NW,1015.0,29.98,0.0,0.0,69,9,21.8,71.2,10.0,6.0,11.4,18.4,1.0
5,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1665957600,2022-10-17 05:00,21.4,70.5,0,Clear,5.9,9.5,324,NW,1016.0,29.99,0.0,0.0,71,9,21.4,70.5,10.0,6.0,11.6,18.7,1.0
6,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1665961200,2022-10-17 06:00,21.0,69.8,1,Sunny,6.0,9.7,324,NW,1016.0,30.01,0.0,0.0,73,8,21.0,69.8,10.0,6.0,11.9,19.1,6.0
7,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1665964800,2022-10-17 07:00,23.1,73.6,1,Sunny,8.3,13.3,336,NNW,1017.0,30.02,0.0,0.0,64,8,25.0,77.0,10.0,6.0,13.0,21.0,6.0
8,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1665968400,2022-10-17 08:00,25.2,77.4,1,Sunny,10.5,16.9,347,NNW,1017.0,30.04,0.0,0.0,55,7,26.2,79.2,10.0,6.0,14.2,22.9,7.0
9,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1665972000,2022-10-17 09:00,27.3,81.1,1,Sunny,12.8,20.5,359,N,1018.0,30.05,0.0,0.0,46,6,27.6,81.8,10.0,6.0,17.8,28.6,7.0
10,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1665975600,2022-10-17 10:00,28.2,82.8,1,Sunny,13.2,21.2,242,WSW,1017.0,30.02,0.0,0.0,42,8,28.5,83.3,10.0,6.0,20.4,32.8,7.0
11,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1665979200,2022-10-17 11:00,29.7,85.4,1,Sunny,13.6,22.0,124,SE,1016.0,29.99,0.0,0.0,39,11,29.9,85.7,10.0,6.0,21.1,34.0,7.0
12,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1665982800,2022-10-17 12:00,31.0,87.8,1,Sunny,14.1,22.7,6,N,1015.0,29.96,0.0,0.0,35,13,31.3,88.3,10.0,6.0,21.4,34.4,8.0
13,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1665986400,2022-10-17 13:00,31.4,88.5,1,Sunny,13.5,21.7,9,N,1014.0,29.93,0.0,0.0,34,13,31.8,89.2,10.0,6.0,20.7,33.3,8.0
14,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1665990000,2022-10-17 14:00,31.8,89.2,1,Sunny,12.9,20.8,11,NNE,1013.0,29.9,0.0,0.0,33,13,32.2,89.9,10.0,6.0,19.2,31.0,8.0
15,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1665993600,2022-10-17 15:00,32.0,89.6,1,Sunny,12.3,19.8,13,NNE,1011.0,29.87,0.0,0.0,32,13,32.4,90.2,10.0,6.0,17.0,27.4,8.0
16,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1665997200,2022-10-17 16:00,30.7,87.2,1,Sunny,9.1,14.6,20,NNE,1012.0,29.88,0.0,0.0,36,12,31.2,88.2,10.0,6.0,14.8,23.9,8.0
17,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666000800,2022-10-17 17:00,28.9,83.9,1,Sunny,8.0,12.9,28,NNE,1013.0,29.9,0.0,0.0,41,11,29.5,85.0,10.0,6.0,11.4,18.3,7.0
18,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666004400,2022-10-17 18:00,27.0,80.5,0,Clear,8.2,13.2,35,NE,1013.0,29.92,0.0,0.0,45,11,27.6,81.7,10.0,6.0,12.0,19.3,1.0
19,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666008000,2022-10-17 19:00,25.8,78.5,0,Clear,7.8,12.6,143,SE,1014.0,29.94,0.0,0.0,46,9,26.7,80.0,10.0,6.0,12.4,19.9,1.0
20,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666011600,2022-10-17 20:00,24.8,76.7,0,Clear,7.3,11.7,251,WSW,1014.0,29.95,0.0,0.0,47,7,25.9,78.7,10.0,6.0,12.7,20.4,1.0
21,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666015200,2022-10-17 21:00,24.0,75.1,0,Clear,8.9,14.4,359,N,1015.0,29.97,0.0,0.0,48,6,25.4,77.7,10.0,6.0,13.2,21.2,1.0
22,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666018800,2022-10-17 22:00,23.2,73.7,0,Clear,8.4,13.4,344,NNW,1015.0,29.97,0.0,0.0,51,5,25.0,77.0,10.0,6.0,12.8,20.6,1.0
23,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666022400,2022-10-17 23:00,22.5,72.5,0,Clear,7.8,12.5,330,NNW,1015.0,29.97,0.0,0.0,55,5,24.7,76.5,10.0,6.0,13.0,21.0,1.0
0,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666026000,2022-10-18 00:00,22.6,72.7,0,Clear,7.2,11.5,315,NW,1015.0,29.97,0.0,0.0,59,4,24.7,76.5,10.0,6.0,15.0,24.1,1.0
1,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666029600,2022-10-18 01:00,22.1,71.8,0,Clear,6.9,11.0,320,NW,1015.0,29.97,0.0,0.0,59,4,24.6,76.3,10.0,6.0,14.4,23.2,1.0
2,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666033200,2022-10-18 02:00,21.7,71.0,0,Clear,6.6,10.6,325,NW,1015.0,29.97,0.0,0.0,59,5,21.7,71.0,10.0,6.0,13.8,22.2,1.0
3,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666036800,2022-10-18 03:00,21.2,70.2,0,Clear,6.3,10.1,330,NNW,1015.0,29.97,0.0,0.0,59,5,21.2,70.2,10.0,6.0,13.2,21.2,1.0
4,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666040400,2022-10-18 04:00,20.8,69.4,0,Clear,6.1,9.8,328,NNW,1015.0,29.98,0.0,0.0,60,5,20.8,69.4,10.0,6.0,12.9,20.8,1.0
5,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666044000,2022-10-18 05:00,20.4,68.7,0,Clear,6.0,9.6,327,NNW,1016.0,29.99,0.0,0.0,61,5,20.4,68.7,10.0,6.0,12.6,20.3,1.0
6,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666047600,2022-10-18 06:00,20.0,68.0,1,Sunny,5.8,9.4,325,NW,1016.0,30.0,0.0,0.0,63,5,20.0,68.0,10.0,6.0,12.3,19.8,6.0
7,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666051200,2022-10-18 07:00,21.8,71.2,1,Sunny,7.6,12.2,335,NNW,1017.0,30.02,0.0,0.0,55,5,21.8,71.2,10.0,6.0,12.8,20.5,6.0
8,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666054800,2022-10-18 08:00,23.6,74.5,1,Sunny,9.4,15.1,345,NNW,1017.0,30.03,0.0,0.0,48,5,24.9,76.9,10.0,6.0,13.2,21.2,6.0
9,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666058400,2022-10-18 09:00,25.4,77.7,1,Sunny,11.2,18.0,356,N,1018.0,30.05,0.0,0.0,41,5,25.7,78.3,10.0,6.0,17.2,27.7,7.0
10,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666062000,2022-10-18 10:00,27.6,81.7,1,Sunny,12.1,19.4,242,WSW,1017.0,30.02,0.0,0.0,37,5,27.2,81.0,10.0,6.0,20.3,32.6,7.0
11,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666065600,2022-10-18 11:00,28.3,82.9,1,Sunny,13.0,20.9,129,SE,1016.0,29.99,0.0,0.0,33,4,27.8,82.0,10.0,6.0,20.8,33.4,7.0
12,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666069200,2022-10-18 12:00,29.7,85.5,1,Sunny,13.9,22.3,16,NNE,1015.0,29.97,0.0,0.0,28,4,29.1,84.3,10.0,6.0,20.7,33.3,7.0
13,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666072800,2022-10-18 13:00,30.1,86.2,1,Sunny,12.9,20.8,15,NNE,1014.0,29.94,0.0,0.0,28,5,29.5,85.1,10.0,6.0,19.3,31.1,8.0
14,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666076400,2022-10-18 14:00,30.4,86.7,1,Sunny,11.9,19.2,15,NNE,1013.0,29.91,0.0,0.0,29,7,29.8,85.6,10.0,6.0,18.1,29.2,8.0
15,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666080000,2022-10-18 15:00,30.5,86.9,1,Sunny,11.0,17.6,15,NNE,1012.0,29.88,0.0,0.0,29,8,30.0,85.9,10.0,6.0,16.2,26.1,8.0
16,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666083600,2022-10-18 16:00,28.8,83.8,1,Sunny,10.0,16.1,30,NNE,1012.0,29.89,0.0,0.0,34,8,28.6,83.4,10.0,6.0,13.3,21.5,7.0
17,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666087200,2022-10-18 17:00,26.8,80.2,1,Sunny,6.6,10.7,45,NE,1013.0,29.9,0.0,0.0,39,7,26.9,80.5,10.0,6.0,11.8,19.0,7.0
18,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666090800,2022-10-18 18:00,25.2,77.4,0,Clear,8.1,13.0,60,ENE,1013.0,29.92,0.0,0.0,44,6,25.7,78.2,10.0,6.0,11.5,18.5,1.0
19,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666094400,2022-10-18 19:00,24.5,76.0,0,Clear,7.5,12.1,48,NE,1014.0,29.94,0.0,0.0,44,6,25.2,77.4,10.0,6.0,11.0,17.8,1.0
20,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666098000,2022-10-18 20:00,22.7,72.9,0,Clear,7.0,11.3,35,NE,1015.0,29.96,0.0,0.0,45,5,24.7,76.5,10.0,6.0,11.2,18.1,1.0
21,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666101600,2022-10-18 21:00,22.0,71.5,0,Clear,6.5,10.4,23,NNE,1015.0,29.98,0.0,0.0,45,5,22.0,71.5,10.0,6.0,10.6,17.1,1.0
22,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666105200,2022-10-18 22:00,21.6,70.8,0,Clear,6.3,10.2,134,SE,1015.0,29.98,0.0,0.0,45,7,21.6,70.8,10.0,6.0,13.2,21.2,1.0
23,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666108800,2022-10-18 23:00,21.3,70.3,0,Clear,6.2,10.0,246,WSW,1015.0,29.98,0.0,0.0,44,9,21.3,70.3,10.0,6.0,13.0,20.9,1.0
0,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666112400,2022-10-19 00:00,21.0,69.7,0,Clear,6.0,9.7,357,N,1015.0,29.97,0.0,0.0,43,11,21.0,69.7,10.0,6.0,12.8,20.5,1.0
1,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666116000,2022-10-19 01:00,20.4,68.8,0,Clear,6.4,10.3,346,NNW,1015.0,29.96,0.0,0.0,47,14,20.4,68.8,10.0,6.0,13.3,21.4,1.0
2,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666119600,2022-10-19 02:00,21.1,70.0,0,Clear,6.8,10.9,334,NNW,1014.0,29.95,0.0,0.0,50,18,21.1,70.0,10.0,6.0,13.8,22.2,1.0
3,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666123200,2022-10-19 03:00,20.6,69.1,0,Clear,7.2,11.5,323,NW,1014.0,29.94,0.0,0.0,54,21,20.6,69.1,10.0,6.0,14.3,23.0,1.0
4,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666126800,2022-10-19 04:00,20.3,68.5,0,Partly cloudy,7.2,11.5,325,NW,1015.0,29.96,0.0,0.0,56,30,20.3,68.5,10.0,6.0,14.0,22.6,1.0
5,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666130400,2022-10-19 05:00,20.0,68.0,0,Partly cloudy,7.2,11.5,328,NNW,1015.0,29.97,0.0,0.0,57,39,20.0,68.0,10.0,6.0,13.7,22.1,1.0
6,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666134000,2022-10-19 06:00,19.7,67.5,1,Partly cloudy,7.2,11.5,330,NNW,1016.0,29.99,0.0,0.0,59,48,19.7,67.5,10.0,6.0,13.4,21.6,5.0
7,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666137600,2022-10-19 07:00,20.1,68.2,1,Partly cloudy,6.9,11.2,329,NNW,1016.0,30.0,0.0,0.0,59,49,20.1,68.2,10.0,6.0,12.2,19.7,6.0
8,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666141200,2022-10-19 08:00,20.6,69.0,1,Partly cloudy,6.7,10.8,327,NNW,1016.0,30.02,0.0,0.0,60,49,20.6,69.0,10.0,6.0,11.0,17.8,6.0
9,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666144800,2022-10-19 09:00,21.0,69.8,1,Partly cloudy,6.5,10.4,326,NNW,1017.0,30.03,0.0,0.0,60,50,21.0,69.8,10.0,6.0,9.8,15.8,6.0
10,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666148400,2022-10-19 10:00,22.3,72.1,1,Partly cloudy,6.2,10.0,336,NNW,1016.0,30.02,0.0,0.0,53,59,24.6,76.2,10.0,6.0,12.3,19.7,6.0
11,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666152000,2022-10-19 11:00,23.5,74.4,1,Cloudy,5.9,9.5,346,NNW,1016.0,30.0,0.0,0.0,46,68,24.8,76.7,10.0,6.0,12.6,20.2,5.0
12,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666155600,2022-10-19 12:00,24.8,76.6,1,Cloudy,5.6,9.0,357,N,1016.0,29.99,0.0,0.0,40,78,25.2,77.4,10.0,6.0,11.7,18.9,5.0
13,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666159200,2022-10-19 13:00,24.3,75.8,1,Cloudy,5.5,8.9,251,WSW,1015.0,29.97,0.0,0.0,40,68,25.0,76.9,10.0,6.0,12.6,20.2,5.0
14,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666162800,2022-10-19 14:00,23.9,75.0,1,Patchy rain possible,5.4,8.8,146,SSE,1014.0,29.95,0.4,0.02,40,59,24.7,76.5,10.0,6.0,9.8,15.8,5.0
15,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666166400,2022-10-19 15:00,23.4,74.1,1,Moderate rain at times,5.4,8.6,41,NE,1014.0,29.94,0.5,0.02,41,75,24.5,76.2,10.0,6.0,10.7,17.3,5.0
16,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666170000,2022-10-19 16:00,21.8,71.3,1,Patchy rain possible,4.9,7.9,37,NE,1014.0,29.94,0.1,0.0,41,83,21.8,71.3,10.0,6.0,7.4,11.9,5.0
17,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666173600,2022-10-19 17:00,21.4,70.6,1,Patchy rain possible,4.5,7.2,33,NNE,1014.0,29.95,0.1,0.0,41,73,21.4,70.6,10.0,6.0,6.9,11.2,5.0
18,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666177200,2022-10-19 18:00,20.9,69.6,0,Partly cloudy,4.0,6.5,28,NNE,1014.0,29.96,0.0,0.0,40,49,20.9,69.6,10.0,6.0,9.3,14.9,1.0
19,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666180800,2022-10-19 19:00,20.3,68.6,0,Patchy rain possible,3.4,5.5,23,NNE,1015.0,29.97,0.4,0.02,41,64,20.3,68.6,10.0,6.0,9.0,14.5,1.0
20,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666184400,2022-10-19 20:00,19.6,67.2,0,Patchy rain possible,2.8,4.6,18,NNE,1015.0,29.99,0.3,0.01,41,79,19.6,67.2,10.0,6.0,7.8,12.5,1.0
21,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666188000,2022-10-19 21:00,19.3,66.7,0,Heavy rain at times,2.2,3.6,13,NNE,1016.0,30.0,1.0,0.04,41,94,19.3,66.7,10.0,6.0,6.6,10.6,1.0
22,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666191600,2022-10-19 22:00,18.4,65.1,0,Moderate rain at times,4.0,6.4,126,SE,1017.0,30.02,0.8,0.03,52,96,18.4,65.1,10.0,6.0,5.9,9.5,1.0
23,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666195200,2022-10-19 23:00,18.6,65.5,0,Heavy rain at times,5.7,9.1,239,WSW,1017.0,30.03,1.2,0.05,64,98,18.6,65.5,10.0,6.0,8.2,13.2,1.0
0,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666198800,2022-10-20 00:00,16.9,62.4,0,Moderate or heavy rain shower,7.4,11.9,353,N,1018.0,30.05,3.4,0.13,75,100,16.9,62.4,10.0,6.0,10.5,16.9,1.0
1,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666202400,2022-10-20 01:00,17.1,62.7,0,Moderate or heavy rain shower,7.0,11.3,344,NNW,1017.0,30.03,4.7,0.19,75,100,17.1,62.7,10.0,6.0,10.1,16.2,1.0
2,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666206000,2022-10-20 02:00,17.2,63.0,0,Moderate rain at times,6.6,10.7,335,NNW,1016.0,30.02,0.7,0.03,75,100,17.2,63.0,10.0,6.0,9.6,15.5,1.0
3,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666209600,2022-10-20 03:00,17.4,63.3,0,Moderate rain at times,6.3,10.1,327,NNW,1016.0,30.0,0.8,0.03,75,100,17.4,63.3,10.0,6.0,9.2,14.8,1.0
4,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666213200,2022-10-20 04:00,17.2,63.0,0,Patchy rain possible,6.5,10.4,328,NNW,1016.0,30.01,0.4,0.02,77,100,17.2,63.0,7.3,4.0,11.8,19.0,1.0
5,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666216800,2022-10-20 05:00,17.1,62.7,0,Patchy rain possible,6.7,10.8,329,NNW,1017.0,30.02,0.3,0.01,79,100,17.1,62.7,4.7,2.0,12.3,19.7,1.0
6,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666220400,2022-10-20 06:00,16.9,62.4,1,Moderate rain at times,6.9,11.2,330,NNW,1017.0,30.03,0.7,0.03,81,100,16.9,62.4,2.0,1.0,10.1,16.2,4.0
7,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666224000,2022-10-20 07:00,16.7,62.1,1,Moderate rain at times,7.2,11.5,331,NNW,1018.0,30.05,0.7,0.03,83,100,16.7,62.1,4.7,2.0,10.4,16.7,4.0
8,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666227600,2022-10-20 08:00,16.6,61.8,1,Heavy rain at times,7.4,11.9,333,NNW,1018.0,30.07,1.1,0.04,85,100,16.6,61.8,7.3,4.0,10.7,17.2,4.0
9,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666231200,2022-10-20 09:00,16.4,61.5,1,Moderate or heavy rain shower,7.6,12.2,334,NNW,1019.0,30.09,1.9,0.07,87,100,16.4,61.5,10.0,6.0,11.0,17.6,4.0
10,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666234800,2022-10-20 10:00,16.3,61.4,1,Moderate or heavy rain shower,7.8,12.6,329,NNW,1018.0,30.07,2.5,0.1,89,100,16.3,61.4,9.7,6.0,11.2,18.0,4.0
11,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666238400,2022-10-20 11:00,17.3,63.1,1,Moderate or heavy rain shower,8.1,13.0,324,NW,1018.0,30.06,1.6,0.06,90,100,17.3,63.1,9.3,5.0,11.4,18.4,4.0
12,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666242000,2022-10-20 12:00,16.2,61.2,1,Moderate or heavy rain shower,8.3,13.3,319,NW,1017.0,30.04,2.8,0.11,91,100,16.2,61.2,9.0,5.0,11.6,18.7,4.0
13,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666245600,2022-10-20 13:00,17.3,63.1,1,Heavy rain at times,8.6,13.8,316,NW,1017.0,30.03,1.1,0.04,92,100,17.3,63.1,9.0,5.0,12.1,19.4,4.0
14,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666249200,2022-10-20 14:00,17.2,63.0,1,Moderate rain at times,8.9,14.3,314,NW,1016.0,30.01,0.8,0.03,92,100,17.2,63.0,9.0,5.0,12.5,20.2,4.0
15,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666252800,2022-10-20 15:00,17.2,63.0,1,Heavy rain at times,9.2,14.8,311,NW,1016.0,30.0,1.2,0.05,93,100,17.2,63.0,9.0,5.0,13.0,20.9,4.0
16,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666256400,2022-10-20 16:00,16.2,61.2,1,Heavy rain at times,9.0,14.5,310,NW,1016.0,30.01,1.2,0.05,92,100,16.2,61.2,9.0,5.0,12.9,20.8,4.0
17,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666260000,2022-10-20 17:00,16.4,61.5,1,Moderate or heavy rain shower,8.9,14.3,309,NW,1016.0,30.01,1.5,0.06,92,100,16.4,61.5,9.0,5.0,12.8,20.6,4.0
18,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666263600,2022-10-20 18:00,16.5,61.7,0,Moderate or heavy rain shower,8.7,14.0,308,NW,1017.0,30.02,1.6,0.06,92,100,16.5,61.7,9.0,5.0,12.8,20.5,1.0
19,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666267200,2022-10-20 19:00,16.6,61.8,0,Heavy rain at times,8.9,14.4,308,NW,1017.0,30.03,1.3,0.05,92,100,16.6,61.8,6.7,4.0,13.3,21.5,1.0
20,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666270800,2022-10-20 20:00,16.6,61.9,0,Moderate rain at times,9.2,14.8,307,NW,1018.0,30.05,0.7,0.03,92,100,16.6,61.9,4.3,2.0,13.9,22.4,1.0
21,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666274400,2022-10-20 21:00,16.7,62.1,0,Moderate rain at times,9.4,15.1,307,NW,1018.0,30.07,0.7,0.03,92,100,16.7,62.1,2.0,1.0,14.5,23.4,1.0
22,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666278000,2022-10-20 22:00,16.9,62.4,0,Patchy rain possible,9.2,14.8,307,NW,1018.0,30.07,0.4,0.02,93,100,16.9,62.4,4.3,2.0,14.2,22.8,1.0
23,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666281600,2022-10-20 23:00,17.1,62.8,0,Patchy rain possible,8.9,14.4,308,NW,1018.0,30.06,0.4,0.02,95,100,17.1,62.8,6.7,4.0,13.8,22.2,1.0
0,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666285200,2022-10-21 00:00,17.3,63.1,0,Patchy rain possible,8.7,14.0,308,NW,1018.0,30.06,0.3,0.01,96,100,17.3,63.1,9.0,5.0,13.4,21.6,1.0
1,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666288800,2022-10-21 01:00,17.5,63.5,0,Patchy rain possible,8.6,13.9,308,NW,1018.0,30.05,0.2,0.01,95,100,17.5,63.5,9.3,5.0,13.2,21.2,1.0
2,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666292400,2022-10-21 02:00,17.7,63.9,0,Patchy rain possible,8.6,13.8,307,NW,1017.0,30.03,0.2,0.01,95,100,17.7,63.9,9.7,6.0,13.0,20.9,1.0
3,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666296000,2022-10-21 03:00,17.9,64.2,0,Patchy rain possible,8.5,13.7,307,NW,1017.0,30.02,0.1,0.0,95,100,17.9,64.2,10.0,6.0,12.8,20.5,1.0
4,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666299600,2022-10-21 04:00,17.9,64.3,0,Patchy rain possible,8.3,13.3,305,NW,1017.0,30.03,0.1,0.0,96,100,17.9,64.3,9.7,6.0,12.5,20.0,1.0
5,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666303200,2022-10-21 05:00,18.0,64.3,0,Patchy rain possible,8.1,13.0,304,NW,1017.0,30.04,0.1,0.0,96,100,18.0,64.3,9.3,5.0,12.2,19.6,1.0
6,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666306800,2022-10-21 06:00,18.0,64.4,1,Patchy rain possible,7.8,12.6,302,WNW,1018.0,30.05,0.1,0.0,97,100,18.0,64.4,9.0,5.0,11.9,19.1,4.0
7,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666310400,2022-10-21 07:00,18.4,65.1,1,Patchy rain possible,8.0,12.8,303,WNW,1018.0,30.07,0.2,0.01,96,100,18.4,65.1,9.3,5.0,11.9,19.1,4.0
8,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666314000,2022-10-21 08:00,18.7,65.7,1,Patchy rain possible,8.1,13.1,304,NW,1019.0,30.09,0.1,0.0,95,100,18.7,65.7,9.7,6.0,11.9,19.1,4.0
9,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666317600,2022-10-21 09:00,19.1,66.4,1,Patchy rain possible,8.3,13.3,305,NW,1020.0,30.11,0.1,0.0,94,100,19.1,66.4,10.0,6.0,11.9,19.1,4.0
10,Ha Noi,,Vietnam,21.03,105.85,Asia/Bangkok,1666321200,2022-10-21 10:00,19.6,67.3,1,Patchy rain possible,8.6,13.9,306,NW,1019.0,30.09,0.1,0.0,92,100,19.6,67.3,10.0,6.0,12.2,19.7,4.0
